job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,benefits_score,company_name,year
AI12294,Machine Learning Researcher,51570,MI,CT,Ireland,M,Sweden,100,"Statistics, Deep Learning, Scala, Hadoop",Associate,4,Real Estate,2024-09-27,8.6,Advanced Robotics,2024
AI12296,AI Architect,153609,EX,CT,Finland,M,Finland,100,"AWS, MLOps, Computer Vision, TensorFlow, Linux",PhD,19,Retail,2025-04-07,5.0,Future Systems,2025
AI12297,AI Product Manager,62707,EN,CT,China,L,China,50,"Computer Vision, Java, Python, Spark",Associate,1,Government,2024-10-28,6.8,Cognitive Computing,2024
AI12298,AI Research Scientist,97099,SE,PT,India,L,India,0,"Statistics, Docker, Python",Master,6,Telecommunications,2025-02-07,5.8,Algorithmic Solutions,2025
AI12299,NLP Engineer,109071,SE,PT,Ireland,L,Germany,0,"Python, TensorFlow, Java, Mathematics",Master,8,Consulting,2025-02-12,7.5,Quantum Computing Inc,2025
AI12300,Computer Vision Engineer,168555,EX,FT,United Kingdom,M,United Kingdom,100,"Kubernetes, Deep Learning, Scala, MLOps, Git",Master,12,Government,2024-01-03,5.9,Digital Transformation LLC,2024
AI12301,AI Consultant,136966,SE,FL,Singapore,L,India,50,"R, Scala, Tableau",Associate,5,Transportation,2024-08-06,6.4,Autonomous Tech,2024
AI12303,Computer Vision Engineer,168057,EX,CT,South Korea,M,South Korea,100,"PyTorch, TensorFlow, Spark, Deep Learning",Associate,13,Telecommunications,2025-04-01,9.6,Autonomous Tech,2025
AI12305,AI Product Manager,107383,MI,CT,France,L,France,0,"Git, Scala, Mathematics, Kubernetes",Bachelor,4,Manufacturing,2024-08-02,6.9,Machine Intelligence Group,2024
AI12310,Data Scientist,161947,EX,FL,Finland,L,Singapore,100,"AWS, Data Visualization, Python",Master,11,Real Estate,2024-07-17,7.5,Cloud AI Solutions,2024
AI12311,AI Research Scientist,69720,MI,PT,Austria,M,Netherlands,100,"TensorFlow, Python, NLP",Master,4,Media,2024-01-03,9.5,Future Systems,2024
AI12312,Principal Data Scientist,128104,SE,PT,United Kingdom,M,United Kingdom,100,"Java, GCP, Linux",Master,5,Education,2024-07-17,5.6,Neural Networks Co,2024
AI12313,Machine Learning Researcher,50997,EN,PT,Japan,M,Japan,0,"Spark, Git, Deep Learning, MLOps",PhD,0,Telecommunications,2025-01-16,9.2,Machine Intelligence Group,2025
AI12314,NLP Engineer,206844,SE,CT,Norway,L,Norway,100,"Tableau, Java, Statistics, AWS",Associate,9,Education,2024-10-17,9.6,Future Systems,2024
AI12316,Head of AI,101544,MI,FT,Germany,M,Finland,50,"Linux, Hadoop, Deep Learning",Associate,3,Finance,2025-04-22,9.2,Smart Analytics,2025
AI12317,Machine Learning Researcher,95520,MI,FT,Sweden,L,Sweden,50,"MLOps, Linux, Python",Associate,2,Energy,2024-04-13,9.3,Algorithmic Solutions,2024
AI12318,Machine Learning Engineer,96344,EX,PT,Japan,S,Japan,50,"SQL, Java, Computer Vision, NLP",Associate,13,Healthcare,2025-04-05,7.6,Cognitive Computing,2025
AI12319,Principal Data Scientist,75877,EN,FT,Switzerland,M,Switzerland,100,"Python, GCP, NLP, Linux, Docker",Bachelor,1,Government,2024-03-17,8.6,Neural Networks Co,2024
AI12320,AI Specialist,174491,SE,CT,Sweden,L,Sweden,50,"Kubernetes, MLOps, Linux",Master,6,Real Estate,2024-07-14,8.6,DeepTech Ventures,2024
AI12322,ML Ops Engineer,56702,EN,FT,Austria,M,United Kingdom,0,"Scala, Azure, Mathematics, Git",PhD,0,Government,2024-02-16,7.1,Cloud AI Solutions,2024
AI12324,Computer Vision Engineer,46205,MI,FT,Austria,S,Netherlands,100,"AWS, TensorFlow, Deep Learning",Bachelor,4,Consulting,2024-02-18,9.3,Cognitive Computing,2024
AI12325,AI Architect,99999,MI,PT,Canada,L,Canada,50,"TensorFlow, NLP, Statistics, AWS, Python",Bachelor,4,Consulting,2024-10-27,8.4,DeepTech Ventures,2024
AI12326,AI Specialist,71581,SE,FT,South Korea,S,South Korea,100,"Spark, MLOps, Kubernetes, Hadoop",Master,9,Energy,2024-03-28,6.7,Future Systems,2024
AI12327,AI Software Engineer,95016,SE,PT,India,S,India,50,"Computer Vision, Azure, Python",PhD,6,Transportation,2025-03-26,6.7,Neural Networks Co,2025
AI12328,AI Product Manager,176759,EX,CT,Austria,L,Austria,100,"Java, Python, AWS",Bachelor,15,Automotive,2024-04-26,6.3,Cloud AI Solutions,2024
AI12329,Head of AI,49107,EN,CT,France,S,Norway,100,"Hadoop, Statistics, Java, Spark, Scala",Associate,0,Transportation,2025-03-18,6.1,AI Innovations,2025
AI12330,Machine Learning Researcher,150453,EX,CT,Singapore,S,France,0,"PyTorch, Git, MLOps",Bachelor,16,Energy,2025-03-20,7.1,DataVision Ltd,2025
AI12331,ML Ops Engineer,151184,MI,PT,Switzerland,L,United Kingdom,100,"Tableau, Kubernetes, R, PyTorch",Associate,2,Consulting,2024-08-23,5.1,Machine Intelligence Group,2024
AI12332,Principal Data Scientist,221203,EX,CT,Denmark,M,Denmark,0,"Scala, Hadoop, MLOps",Bachelor,15,Manufacturing,2024-10-03,9.4,Cloud AI Solutions,2024
AI12333,ML Ops Engineer,46230,EN,CT,Germany,S,Germany,0,"Python, Deep Learning, MLOps, Azure",Bachelor,1,Media,2024-03-03,7.9,Autonomous Tech,2024
AI12334,Principal Data Scientist,82002,EN,CT,Sweden,L,Sweden,100,"MLOps, Python, Tableau, TensorFlow",Bachelor,0,Manufacturing,2024-09-16,6.7,Digital Transformation LLC,2024
AI12336,Deep Learning Engineer,205706,SE,FT,Denmark,L,Denmark,100,"Statistics, Java, Deep Learning, TensorFlow, Python",Bachelor,6,Media,2024-08-12,6.9,Algorithmic Solutions,2024
AI12339,Head of AI,55793,EN,PT,Germany,S,France,0,"PyTorch, Mathematics, GCP, Git, Statistics",Associate,1,Retail,2024-06-18,9.9,Digital Transformation LLC,2024
AI12340,Computer Vision Engineer,108749,MI,FL,Switzerland,M,China,50,"Hadoop, Kubernetes, R, Git",Bachelor,2,Government,2024-12-31,10.0,Future Systems,2024
AI12341,NLP Engineer,45067,EN,FL,China,M,China,0,"R, PyTorch, GCP, SQL, TensorFlow",Master,0,Media,2024-12-10,5.3,Cloud AI Solutions,2024
AI12343,Deep Learning Engineer,107603,EN,CT,Norway,L,Norway,0,"Scala, PyTorch, Deep Learning",Associate,0,Real Estate,2024-11-16,6.3,Neural Networks Co,2024
AI12344,Data Scientist,89811,SE,PT,Austria,S,United States,0,"Spark, PyTorch, Python",Bachelor,7,Telecommunications,2025-03-11,9.2,Cloud AI Solutions,2025
AI12345,Principal Data Scientist,83942,EN,FL,United States,L,United States,50,"Azure, Git, AWS, TensorFlow, Computer Vision",PhD,0,Finance,2024-06-22,5.2,TechCorp Inc,2024
AI12346,Machine Learning Engineer,126480,MI,FT,Switzerland,S,Ireland,100,"SQL, Python, Hadoop",Associate,3,Manufacturing,2024-06-05,5.3,Future Systems,2024
AI12347,AI Consultant,160128,EX,CT,Austria,S,Austria,50,"Scala, NLP, MLOps, Linux, Spark",Master,19,Manufacturing,2024-03-14,6.5,Autonomous Tech,2024
AI12348,Principal Data Scientist,95003,MI,CT,Norway,M,Norway,50,"Statistics, Git, Scala",Bachelor,4,Energy,2024-10-23,6.6,Cloud AI Solutions,2024
AI12349,AI Software Engineer,200401,EX,PT,Norway,M,Norway,0,"Git, Scala, Kubernetes, Tableau, Mathematics",Master,19,Automotive,2024-01-03,8.5,Digital Transformation LLC,2024
AI12350,Machine Learning Researcher,102934,EX,FT,India,M,United States,50,"Docker, NLP, Kubernetes, MLOps",PhD,16,Transportation,2024-04-22,8.2,Machine Intelligence Group,2024
AI12351,AI Software Engineer,69349,MI,CT,Japan,M,Japan,100,"SQL, Tableau, Git, Deep Learning",Associate,2,Finance,2024-09-10,8.0,Advanced Robotics,2024
AI12352,Principal Data Scientist,290987,EX,FT,Switzerland,S,Switzerland,50,"Python, NLP, GCP, TensorFlow, Statistics",Master,14,Media,2024-01-13,9.5,Autonomous Tech,2024
AI12354,AI Software Engineer,85393,MI,FT,Japan,L,Japan,50,"GCP, Tableau, Mathematics, Git, PyTorch",Associate,2,Government,2024-11-02,8.0,Digital Transformation LLC,2024
AI12355,AI Consultant,85157,MI,PT,Austria,L,Israel,50,"Python, Linux, Statistics, Tableau",Associate,2,Real Estate,2024-01-02,5.1,Machine Intelligence Group,2024
AI12356,ML Ops Engineer,103584,SE,FT,France,S,India,0,"NLP, Azure, Spark, SQL",Master,5,Consulting,2024-01-05,8.0,DataVision Ltd,2024
AI12357,Machine Learning Engineer,89375,SE,FL,Austria,M,Austria,0,"Hadoop, Python, Statistics, Spark, SQL",Master,8,Media,2024-03-01,7.6,Machine Intelligence Group,2024
AI12359,AI Specialist,161082,EX,FT,France,M,France,0,"Spark, NLP, TensorFlow, SQL, Git",Master,14,Consulting,2025-01-24,5.1,Cloud AI Solutions,2025
AI12361,Head of AI,106715,EN,CT,United States,L,Israel,100,"Data Visualization, Scala, GCP, Azure",PhD,1,Government,2024-04-29,9.5,AI Innovations,2024
AI12362,ML Ops Engineer,73058,MI,CT,Israel,L,Australia,0,"Docker, Statistics, Hadoop, Tableau, SQL",Bachelor,2,Healthcare,2025-02-09,6.0,TechCorp Inc,2025
AI12365,AI Consultant,143054,SE,FL,Canada,L,Canada,50,"Docker, GCP, Tableau",Bachelor,6,Telecommunications,2025-04-09,5.7,Cognitive Computing,2025
AI12366,AI Specialist,48656,MI,FL,Austria,S,Austria,50,"Tableau, Docker, Data Visualization, SQL, Azure",PhD,2,Automotive,2025-03-13,7.9,TechCorp Inc,2025
AI12367,AI Consultant,77831,SE,FT,Finland,S,Canada,100,"GCP, PyTorch, Computer Vision, Scala, AWS",PhD,8,Government,2024-09-11,7.0,Digital Transformation LLC,2024
AI12368,NLP Engineer,123878,MI,CT,United States,L,United States,50,"Data Visualization, Computer Vision, SQL",Master,3,Healthcare,2024-02-24,9.0,AI Innovations,2024
AI12370,Head of AI,161402,EX,PT,Sweden,M,France,50,"TensorFlow, Deep Learning, Scala",Master,12,Media,2024-09-24,9.2,DeepTech Ventures,2024
AI12371,Machine Learning Engineer,49732,EN,PT,France,S,France,50,"PyTorch, Kubernetes, Python, Docker",PhD,1,Healthcare,2024-10-09,9.9,Autonomous Tech,2024
AI12373,AI Research Scientist,176782,EX,FT,South Korea,M,South Korea,0,"Python, Linux, Kubernetes",Bachelor,18,Retail,2024-01-31,7.0,DeepTech Ventures,2024
AI12376,AI Specialist,194468,EX,PT,Sweden,S,Sweden,100,"Spark, Hadoop, Tableau, AWS",Associate,15,Gaming,2025-04-28,5.9,Cloud AI Solutions,2025
AI12377,Head of AI,145520,EX,FT,India,M,India,100,"Linux, Hadoop, NLP",Bachelor,18,Transportation,2024-02-06,5.7,Autonomous Tech,2024
AI12379,AI Software Engineer,84567,MI,FL,Denmark,S,Denmark,50,"PyTorch, Spark, Scala, TensorFlow, Mathematics",Bachelor,3,Finance,2024-02-27,5.5,Cloud AI Solutions,2024
AI12381,AI Research Scientist,121218,EX,FL,Finland,L,Finland,0,"SQL, TensorFlow, Java, Linux",Master,10,Energy,2024-01-27,5.9,TechCorp Inc,2024
AI12382,Deep Learning Engineer,128257,MI,PT,Singapore,L,Singapore,0,"SQL, Docker, NLP, Spark",PhD,2,Real Estate,2024-03-13,6.8,DataVision Ltd,2024
AI12386,Machine Learning Researcher,75530,SE,FT,Austria,S,France,0,"R, MLOps, Docker, Java, SQL",Bachelor,7,Manufacturing,2025-03-28,9.8,DataVision Ltd,2025
AI12387,Machine Learning Engineer,159777,MI,FL,Denmark,L,Denmark,100,"Python, GCP, AWS",Associate,4,Gaming,2024-01-31,5.2,Cloud AI Solutions,2024
AI12389,Deep Learning Engineer,59864,EN,PT,France,L,France,0,"R, Kubernetes, Tableau",PhD,1,Real Estate,2025-02-18,6.9,Predictive Systems,2025
AI12391,AI Specialist,195462,EX,FL,India,L,Singapore,100,"MLOps, Git, Deep Learning, NLP",PhD,17,Energy,2024-10-05,5.4,Autonomous Tech,2024
AI12392,AI Research Scientist,104254,SE,FT,China,M,China,50,"Computer Vision, Spark, Git, AWS, Java",Associate,7,Government,2024-09-16,9.6,Digital Transformation LLC,2024
AI12393,Principal Data Scientist,62517,MI,FL,South Korea,L,South Korea,100,"Data Visualization, Linux, PyTorch, Docker",Master,3,Media,2024-08-09,5.1,Cloud AI Solutions,2024
AI12395,NLP Engineer,206492,EX,FL,United States,L,Denmark,0,"Spark, Tableau, R, Kubernetes, Scala",Associate,18,Education,2024-02-23,7.0,Neural Networks Co,2024
AI12396,ML Ops Engineer,88307,MI,CT,France,S,Finland,0,"Java, Python, Linux, TensorFlow",Bachelor,3,Technology,2024-04-24,8.7,Digital Transformation LLC,2024
AI12398,Machine Learning Researcher,120450,SE,FL,Germany,M,France,0,"GCP, Deep Learning, Scala",Associate,6,Gaming,2024-09-29,6.5,Algorithmic Solutions,2024
AI12399,Computer Vision Engineer,88279,EN,PT,Norway,M,Finland,0,"Kubernetes, Mathematics, Scala",PhD,0,Transportation,2025-04-09,7.4,DeepTech Ventures,2025
AI12400,Head of AI,106204,SE,FT,China,M,China,100,"SQL, R, GCP, Data Visualization, Tableau",Associate,5,Healthcare,2025-02-27,7.5,Quantum Computing Inc,2025
AI12401,AI Software Engineer,181109,EX,FL,Australia,S,Australia,50,"Kubernetes, Java, Git, NLP, Data Visualization",Associate,14,Automotive,2025-04-22,9.8,Advanced Robotics,2025
AI12402,Machine Learning Engineer,81208,SE,CT,South Korea,M,South Korea,0,"Tableau, Kubernetes, Linux",Associate,8,Healthcare,2024-08-02,9.4,DeepTech Ventures,2024
AI12403,Data Scientist,348407,EX,CT,Denmark,L,South Korea,50,"Python, R, Spark, SQL",Associate,11,Healthcare,2025-04-20,5.4,DeepTech Ventures,2025
AI12406,ML Ops Engineer,117641,SE,CT,Japan,L,France,50,"Computer Vision, Azure, Hadoop, Mathematics, SQL",Master,5,Technology,2024-06-15,6.8,Advanced Robotics,2024
AI12408,AI Software Engineer,59891,MI,CT,Israel,S,Israel,0,"Computer Vision, SQL, Linux, Deep Learning",Associate,4,Automotive,2024-10-02,5.3,Algorithmic Solutions,2024
AI12409,AI Research Scientist,89739,EX,PT,India,S,India,0,"Linux, AWS, Deep Learning, Computer Vision, Kubernetes",Bachelor,12,Gaming,2024-08-27,9.6,Digital Transformation LLC,2024
AI12410,AI Research Scientist,114863,MI,FL,Germany,L,Ireland,50,"Java, AWS, TensorFlow, Data Visualization, NLP",Bachelor,4,Healthcare,2024-03-06,8.8,Algorithmic Solutions,2024
AI12411,AI Product Manager,77500,EN,PT,Germany,L,Israel,50,"Linux, Tableau, Kubernetes, Mathematics",PhD,0,Manufacturing,2024-01-27,6.9,DataVision Ltd,2024
AI12412,AI Product Manager,91575,EX,CT,Japan,S,Japan,0,"Statistics, Data Visualization, Kubernetes, PyTorch",PhD,15,Government,2024-04-16,6.8,Cloud AI Solutions,2024
AI12413,AI Architect,188532,SE,CT,Norway,M,Japan,50,"Statistics, TensorFlow, PyTorch, Linux, Spark",Master,5,Retail,2024-06-26,6.6,Future Systems,2024
AI12415,Head of AI,119537,MI,FT,France,L,Singapore,50,"Kubernetes, R, NLP, GCP, Statistics",Associate,3,Consulting,2024-06-23,8.5,Neural Networks Co,2024
AI12417,AI Software Engineer,78109,EN,FL,Singapore,L,Singapore,50,"Tableau, Hadoop, Git",Master,0,Telecommunications,2024-02-28,6.0,DeepTech Ventures,2024
AI12418,AI Research Scientist,235728,EX,PT,Denmark,S,Denmark,100,"Data Visualization, Computer Vision, Mathematics",Master,16,Retail,2024-09-22,5.7,TechCorp Inc,2024
AI12419,AI Product Manager,165352,SE,FL,Canada,L,Canada,50,"Hadoop, Linux, R",Bachelor,9,Real Estate,2025-03-06,8.1,DataVision Ltd,2025
AI12420,Computer Vision Engineer,128647,MI,PT,Switzerland,S,Switzerland,100,"Data Visualization, GCP, Tableau, Git, Computer Vision",Bachelor,4,Transportation,2024-03-26,6.5,Future Systems,2024
AI12421,Data Scientist,73867,EN,PT,France,M,France,100,"Spark, Python, Kubernetes, GCP, Azure",Associate,1,Retail,2025-02-15,5.1,Neural Networks Co,2025
AI12422,AI Architect,80806,MI,CT,United Kingdom,M,United Kingdom,50,"SQL, Scala, Data Visualization, Deep Learning",PhD,3,Healthcare,2025-01-02,7.1,Quantum Computing Inc,2025
AI12423,AI Architect,69893,EN,FL,Netherlands,M,India,0,"Python, SQL, Statistics",PhD,0,Healthcare,2024-07-28,9.2,DataVision Ltd,2024
AI12425,AI Product Manager,131279,MI,CT,Denmark,L,Israel,100,"Python, AWS, TensorFlow",Associate,2,Telecommunications,2024-05-10,9.9,DataVision Ltd,2024
AI12426,Machine Learning Engineer,45932,EN,FT,Finland,L,Finland,100,"Azure, Python, NLP, Mathematics",Associate,1,Media,2024-02-16,5.0,Machine Intelligence Group,2024
AI12428,AI Specialist,103396,SE,FT,Israel,L,Israel,100,"Spark, Kubernetes, SQL",Master,7,Government,2024-06-03,9.0,Quantum Computing Inc,2024
AI12429,Computer Vision Engineer,116854,SE,CT,Austria,L,Austria,50,"Linux, Python, Data Visualization, GCP",PhD,7,Gaming,2025-01-10,8.6,Neural Networks Co,2025
AI12432,Data Scientist,103804,SE,PT,Austria,L,Austria,0,"Python, TensorFlow, Statistics, Mathematics, PyTorch",Bachelor,5,Real Estate,2024-07-02,9.9,AI Innovations,2024
AI12433,AI Specialist,45107,EN,PT,Austria,S,Australia,50,"NLP, Spark, Computer Vision, SQL, Statistics",Bachelor,1,Gaming,2024-06-09,6.8,DeepTech Ventures,2024
AI12434,AI Research Scientist,191959,EX,CT,Australia,S,Australia,100,"Java, Hadoop, Python",Master,13,Education,2024-06-29,5.2,Quantum Computing Inc,2024
AI12436,AI Architect,137057,EX,FL,Austria,L,Canada,100,"Linux, Mathematics, Git",PhD,12,Media,2024-01-29,5.8,Smart Analytics,2024
AI12438,AI Product Manager,53687,MI,PT,China,S,China,100,"Python, GCP, Statistics, TensorFlow, Git",Master,2,Real Estate,2024-12-12,8.4,AI Innovations,2024
AI12439,AI Architect,147403,SE,CT,France,L,France,50,"Deep Learning, Data Visualization, Spark, PyTorch, Java",Master,7,Gaming,2024-07-09,9.4,Future Systems,2024
AI12440,Principal Data Scientist,124943,SE,CT,Sweden,L,Sweden,0,"Git, GCP, NLP",PhD,8,Consulting,2024-02-01,8.4,Predictive Systems,2024
AI12442,Data Scientist,33330,EN,CT,South Korea,S,China,0,"GCP, Linux, Scala, AWS, Kubernetes",Master,1,Finance,2024-01-11,6.2,DeepTech Ventures,2024
AI12443,AI Software Engineer,75344,EN,FT,United States,S,United States,100,"Scala, SQL, Mathematics, PyTorch",PhD,0,Real Estate,2024-02-03,7.2,Quantum Computing Inc,2024
AI12445,Data Scientist,130017,EX,FT,Austria,M,Austria,0,"R, MLOps, Hadoop, Java, Deep Learning",Associate,19,Gaming,2024-05-16,6.1,Quantum Computing Inc,2024
AI12446,Data Scientist,107009,MI,PT,Australia,L,Australia,100,"Git, Azure, PyTorch",Associate,2,Real Estate,2024-02-15,6.5,Smart Analytics,2024
AI12448,Head of AI,49710,EN,FT,Austria,S,United States,0,"GCP, R, Mathematics",Bachelor,0,Media,2024-06-09,8.3,Cloud AI Solutions,2024
AI12450,AI Consultant,177907,SE,CT,Denmark,S,Denmark,100,"AWS, R, Statistics, Scala, Deep Learning",Bachelor,5,Technology,2024-02-06,5.2,Digital Transformation LLC,2024
AI12451,AI Research Scientist,137971,SE,CT,Australia,L,Australia,100,"Python, Mathematics, Linux, Deep Learning, TensorFlow",Associate,6,Finance,2024-06-03,8.6,Autonomous Tech,2024
AI12452,AI Research Scientist,75564,EN,PT,Australia,M,Australia,50,"Git, Computer Vision, AWS, Docker, Kubernetes",Master,1,Media,2025-03-01,8.4,Neural Networks Co,2025
AI12453,NLP Engineer,238237,EX,FT,Canada,L,Canada,0,"R, PyTorch, SQL, Kubernetes, TensorFlow",PhD,15,Technology,2024-02-02,8.9,Advanced Robotics,2024
AI12454,Computer Vision Engineer,157358,SE,FL,Netherlands,L,Netherlands,0,"GCP, R, MLOps, Deep Learning",PhD,9,Real Estate,2024-11-03,6.9,Future Systems,2024
AI12455,Head of AI,86807,SE,CT,Canada,S,Canada,0,"SQL, Azure, Spark",PhD,5,Government,2025-04-26,9.8,AI Innovations,2025
AI12456,AI Research Scientist,128152,MI,PT,Denmark,S,Netherlands,100,"NLP, Git, AWS, Hadoop",PhD,2,Healthcare,2024-05-17,5.3,Digital Transformation LLC,2024
AI12457,AI Consultant,113050,SE,FL,Germany,S,Germany,0,"Deep Learning, Computer Vision, MLOps",Bachelor,8,Manufacturing,2024-06-30,8.0,TechCorp Inc,2024
AI12458,AI Research Scientist,50356,EN,FL,China,S,China,50,"Java, Computer Vision, PyTorch",Bachelor,0,Transportation,2024-04-02,5.6,Cognitive Computing,2024
AI12460,AI Software Engineer,123138,MI,PT,United Kingdom,L,Netherlands,50,"MLOps, PyTorch, Computer Vision, Tableau",Bachelor,2,Education,2024-08-27,7.0,DeepTech Ventures,2024
AI12461,ML Ops Engineer,223406,EX,FL,Singapore,S,Singapore,0,"Tableau, Azure, Git",Associate,13,Government,2025-02-22,9.8,Smart Analytics,2025
AI12463,Machine Learning Engineer,67054,MI,FT,Canada,S,Canada,50,"Spark, Data Visualization, Git",Bachelor,2,Healthcare,2024-05-03,6.0,Future Systems,2024
AI12464,AI Research Scientist,207587,EX,FL,United Kingdom,L,United Kingdom,50,"Java, Git, SQL, Data Visualization, Computer Vision",Master,14,Government,2025-01-16,5.2,Future Systems,2025
AI12465,Computer Vision Engineer,78359,EN,FT,Netherlands,L,Netherlands,50,"Data Visualization, Docker, Linux",Master,1,Technology,2024-03-23,7.3,Machine Intelligence Group,2024
AI12468,AI Specialist,173786,SE,PT,Australia,L,Australia,50,"Hadoop, R, AWS, Mathematics, GCP",Bachelor,9,Technology,2024-02-27,7.4,Autonomous Tech,2024
AI12469,AI Specialist,163318,SE,FT,United States,M,United States,50,"Python, TensorFlow, R, Statistics",Associate,9,Technology,2024-08-05,7.7,Smart Analytics,2024
AI12470,AI Software Engineer,51367,MI,CT,Ireland,M,Ireland,100,"Computer Vision, Scala, Docker",Master,4,Government,2025-02-02,7.5,Machine Intelligence Group,2025
AI12471,Machine Learning Researcher,108279,MI,FT,Norway,M,Norway,0,"Data Visualization, PyTorch, R",PhD,3,Energy,2025-04-08,5.8,Future Systems,2025
AI12473,AI Research Scientist,142595,EX,FL,Ireland,L,Ireland,100,"Python, TensorFlow, Tableau, Scala",PhD,15,Consulting,2024-12-18,7.7,Autonomous Tech,2024
AI12475,Machine Learning Engineer,138397,EX,FL,Sweden,M,Sweden,0,"TensorFlow, PyTorch, Data Visualization",Master,13,Manufacturing,2024-06-10,7.8,Advanced Robotics,2024
AI12476,Head of AI,69166,MI,CT,Austria,M,Austria,50,"R, Mathematics, Java",Master,4,Transportation,2025-03-15,9.0,TechCorp Inc,2025
AI12478,AI Consultant,48901,EN,PT,Israel,M,Israel,100,"Hadoop, AWS, MLOps, Linux",Bachelor,1,Gaming,2025-03-10,7.1,Cognitive Computing,2025
AI12479,AI Product Manager,58228,EN,FT,Germany,S,South Korea,0,"Java, Scala, Linux, GCP",PhD,0,Media,2024-03-05,9.9,Digital Transformation LLC,2024
AI12483,AI Architect,94193,SE,CT,South Korea,S,South Korea,100,"Deep Learning, Computer Vision, Python",Associate,5,Finance,2024-11-14,7.9,Cognitive Computing,2024
AI12484,AI Architect,47182,EN,FL,China,S,Norway,0,"Python, TensorFlow, Git, NLP",Associate,0,Telecommunications,2024-06-13,5.6,TechCorp Inc,2024
AI12485,AI Consultant,182862,EX,FT,Finland,L,Finland,0,"Git, Data Visualization, Statistics, Deep Learning",Master,18,Technology,2025-02-15,8.9,AI Innovations,2025
AI12486,Deep Learning Engineer,284529,EX,CT,Denmark,M,Denmark,100,"Python, SQL, MLOps, PyTorch, Linux",Associate,16,Telecommunications,2025-01-30,7.4,Autonomous Tech,2025
AI12489,Machine Learning Engineer,261278,EX,CT,Denmark,L,Denmark,100,"TensorFlow, SQL, MLOps",PhD,19,Telecommunications,2024-08-16,9.5,TechCorp Inc,2024
AI12490,Data Scientist,107917,MI,FL,Norway,S,Norway,50,"Mathematics, Scala, NLP, Docker",Master,4,Automotive,2025-01-12,7.4,AI Innovations,2025
AI12491,AI Product Manager,158112,SE,CT,Australia,L,Australia,100,"Python, Azure, NLP, SQL",PhD,6,Consulting,2025-03-27,6.8,Cloud AI Solutions,2025
AI12492,Machine Learning Engineer,238978,EX,CT,Denmark,L,South Korea,0,"Computer Vision, Mathematics, MLOps, Java",Associate,12,Retail,2025-01-19,8.3,Cognitive Computing,2025
AI12493,Principal Data Scientist,115638,SE,FL,Austria,L,Finland,50,"AWS, Kubernetes, Hadoop",Associate,8,Government,2025-04-10,9.9,Machine Intelligence Group,2025
AI12495,Computer Vision Engineer,172443,SE,PT,Switzerland,S,Switzerland,50,"Docker, NLP, Python",PhD,5,Healthcare,2025-04-14,7.0,Algorithmic Solutions,2025
AI12498,Machine Learning Engineer,63767,EN,PT,Singapore,S,Singapore,50,"Spark, Kubernetes, Python, Java, SQL",PhD,0,Consulting,2024-05-10,7.4,DataVision Ltd,2024
AI12499,Head of AI,183000,SE,FT,Switzerland,L,Switzerland,0,"Git, SQL, Docker, MLOps",Master,9,Government,2024-11-18,8.1,Predictive Systems,2024
AI12500,AI Research Scientist,394917,EX,CT,Switzerland,L,Switzerland,50,"Scala, PyTorch, Spark, Docker, Git",Master,12,Real Estate,2024-06-04,6.6,Machine Intelligence Group,2024
AI12501,AI Software Engineer,58489,EN,FT,Austria,L,Austria,50,"Git, PyTorch, Statistics, Tableau",PhD,0,Finance,2025-01-27,7.4,Cognitive Computing,2025
AI12502,Machine Learning Researcher,57878,EN,CT,Sweden,S,Sweden,100,"Scala, GCP, Deep Learning, Azure, Java",Master,1,Manufacturing,2024-11-02,8.7,AI Innovations,2024
AI12503,ML Ops Engineer,68689,SE,CT,India,S,India,100,"NLP, AWS, R, Computer Vision",Bachelor,5,Government,2024-11-07,5.8,Advanced Robotics,2024
AI12504,AI Software Engineer,53833,EN,FL,Australia,M,Australia,50,"Spark, Mathematics, Tableau, Git, Computer Vision",Master,0,Finance,2024-11-21,9.3,AI Innovations,2024
AI12505,Principal Data Scientist,57834,MI,FL,Finland,S,Finland,100,"Git, Computer Vision, Kubernetes, Scala",PhD,4,Gaming,2024-07-04,7.9,Future Systems,2024
AI12506,AI Specialist,80450,SE,FL,China,M,China,0,"Python, TensorFlow, Spark, NLP",Associate,5,Manufacturing,2024-08-30,6.0,DataVision Ltd,2024
AI12507,AI Consultant,101535,EN,FT,Norway,M,United Kingdom,50,"Computer Vision, Linux, PyTorch",Bachelor,0,Manufacturing,2024-02-01,6.5,DeepTech Ventures,2024
AI12508,AI Architect,99755,SE,PT,Canada,M,Canada,50,"Computer Vision, Data Visualization, Kubernetes",Bachelor,8,Manufacturing,2024-01-25,6.9,Digital Transformation LLC,2024
AI12509,Head of AI,138609,SE,CT,Netherlands,M,Netherlands,0,"Python, SQL, Linux, Deep Learning",Associate,6,Gaming,2024-06-26,9.3,Autonomous Tech,2024
AI12510,AI Architect,103311,MI,FL,United Kingdom,M,United Kingdom,100,"Python, Linux, TensorFlow, Azure",Bachelor,4,Technology,2024-02-24,9.0,Advanced Robotics,2024
AI12511,Computer Vision Engineer,91024,EN,FT,Switzerland,S,Switzerland,50,"Docker, AWS, Data Visualization, Java",Associate,0,Real Estate,2024-06-03,6.4,TechCorp Inc,2024
